ts;x;y;z
2022-12-27 13:56:10.661517;0.062256;0.062238;-0.455952,
2022-12-27 13:56:10.832506;0.179612;0.009419;0.107376,
2022-12-27 13:56:10.963263;3.643278;0.735712;-0.363892,
2022-12-27 13:56:10.973320;4.103682;0.511525;-0.340387,
2022-12-27 13:56:10.842565;0.351244;-0.027108;0.138015,
2022-12-27 13:56:10.671576;0.000527;-0.015854;-0.353985,
2022-12-27 13:56:10.983378;4.530289;0.566600;-0.270145,
2022-12-27 13:56:10.681633;-0.013238;-0.068405;-0.243105,
2022-12-27 13:56:11.114136;3.998644;0.534875;0.037514,
2022-12-27 13:56:10.852623;0.508322;-0.036690;0.167851,
2022-12-27 13:56:10.993437;4.879809;0.542352;-0.158319,
2022-12-27 13:56:10.862680;0.657314;-0.033317;0.173223,
2022-12-27 13:56:10.872740;0.813435;-0.024462;0.144767,
2022-12-27 13:56:10.882798;0.983852;-0.001135;0.090031,
2022-12-27 13:56:11.124193;3.969990;0.765773;-0.135135,
2022-12-27 13:56:11.003495;5.053521;0.608896;-0.099050,
2022-12-27 13:56:10.892855;1.192193;0.049582;0.016797,
2022-12-27 13:56:10.691693;0.010997;-0.069414;-0.122274,
2022-12-27 13:56:11.134252;3.916778;0.811768;-0.274921,
2022-12-27 13:56:10.902914;1.448007;0.154020;-0.054970,
2022-12-27 13:56:10.701751;0.036061;-0.059975;-0.034058,
2022-12-27 13:56:11.013553;5.040009;0.609215;-0.151604,
2022-12-27 13:56:11.144310;3.838578;0.725036;-0.396690,
2022-12-27 13:56:11.023612;4.995976;0.569874;-0.153446,
2022-12-27 13:56:11.154367;3.719492;0.723392;-0.451029,
2022-12-27 13:56:11.164427;3.633625;0.761852;-0.392251,
2022-12-27 13:56:11.174484;3.546110;0.731257;-0.259184,
2022-12-27 13:56:11.184542;3.432432;0.688286;-0.075511,
2022-12-27 13:56:11.194601;3.295573;0.668509;0.106887,
2022-12-27 13:56:11.204659;3.148281;0.708900;0.247628,
2022-12-27 13:56:11.033669;5.033877;0.523871;0.004342,
2022-12-27 13:56:11.043727;4.929240;0.304871;0.177811,
2022-12-27 13:56:11.053787;4.721804;-0.027762;0.380011,
2022-12-27 13:56:11.063844;4.532489;-0.250326;0.562160,
2022-12-27 13:56:11.214716;3.002997;0.696171;0.323557,
2022-12-27 13:56:11.315299;0.610439;0.100677;-0.212716,
2022-12-27 13:56:11.073903;4.361164;-0.308895;0.666202,
2022-12-27 13:56:11.224776;2.830542;0.565011;0.327519,
2022-12-27 13:56:11.325356;0.522418;0.002530;-0.228313,
2022-12-27 13:56:11.083961;4.215290;-0.236470;0.614262,
2022-12-27 13:56:11.094019;4.089443;-0.078056;0.443297,
2022-12-27 13:56:11.104078;4.018397;0.174272;0.230919,
2022-12-27 13:56:11.335416;0.373054;-0.119909;-0.224058,
2022-12-27 13:56:11.234833;2.635893;0.432082;0.287498,
2022-12-27 13:56:11.244891;2.413347;0.252573;0.221268,
2022-12-27 13:56:11.345474;0.129180;-0.259131;-0.181627,
2022-12-27 13:56:11.254950;2.174943;0.219878;0.167319,
2022-12-27 13:56:11.265007;1.868297;0.235903;0.109681,
2022-12-27 13:56:11.355531;-0.133748;-0.481552;-0.078014,
2022-12-27 13:56:11.275065;1.497326;0.249581;0.038411,
2022-12-27 13:56:11.285125;1.133605;0.254238;-0.034072,
2022-12-27 13:56:11.295183;0.847166;0.228877;-0.108017,
2022-12-27 13:56:11.365590;-0.545670;-0.619865;0.036455,
2022-12-27 13:56:11.305240;0.688761;0.185366;-0.173371,
2022-12-27 13:56:11.375648;-1.138509;-0.751086;0.122475,
2022-12-27 13:56:11.385705;-1.845611;-0.756757;0.121954,
2022-12-27 13:56:11.395765;-2.583384;-0.749513;-0.000656,
2022-12-27 13:56:11.405823;-3.246448;-0.623654;-0.214124,
2022-12-27 13:56:11.516463;-6.640333;-1.549023;-0.233350,
2022-12-27 13:56:11.415880;-3.791311;-0.460577;-0.410509,
2022-12-27 13:56:11.526520;-6.401765;-1.836083;-0.373612,
2022-12-27 13:56:11.425939;-4.320810;-0.290603;-0.554356,
2022-12-27 13:56:11.435996;-4.847189;-0.273565;-0.576213,
2022-12-27 13:56:11.446054;-5.312793;-0.495974;-0.481889,
2022-12-27 13:56:11.456114;-5.617974;-0.814972;-0.313594,
2022-12-27 13:56:11.536578;-6.015339;-1.970097;-0.484284,
2022-12-27 13:56:11.466172;-5.785963;-1.188075;-0.102141,
2022-12-27 13:56:11.476229;-5.925340;-1.466578;0.085219,
2022-12-27 13:56:11.546637;-5.550049;-1.996889;-0.595600,
2022-12-27 13:56:11.486288;-6.141474;-1.421004;0.202386,
2022-12-27 13:56:11.556695;-5.193280;-1.986187;-0.644000,
2022-12-27 13:56:11.496346;-6.455949;-1.299680;0.141315,
2022-12-27 13:56:11.566753;-5.278070;-1.748533;-0.590398,
2022-12-27 13:56:11.506403;-6.688349;-1.293131;-0.057196,
2022-12-27 13:56:11.576812;-5.808096;-1.488131;-0.667593,
2022-12-27 13:56:11.586869;-6.401260;-1.497214;-1.024176,
2022-12-27 13:56:11.596927;-6.743159;-1.336865;-1.465606,
2022-12-27 13:56:11.606986;-6.771451;-1.066570;-1.848705,
2022-12-27 13:56:11.617043;-6.419094;-0.832352;-1.924423,
2022-12-27 13:56:11.627103;-5.810797;-0.610989;-1.675898,
2022-12-27 13:56:11.637160;-5.126740;-0.369006;-1.202885,
2022-12-27 13:56:11.647218;-4.763327;-0.336798;-0.608949,
2022-12-27 13:56:11.717625;-4.562686;-1.744636;-0.198144,
2022-12-27 13:56:11.657276;-5.082633;-0.643990;0.074066,
2022-12-27 13:56:11.727683;-3.436294;-1.139300;0.017202,
2022-12-27 13:56:11.667334;-6.089926;-1.171947;0.732744,
2022-12-27 13:56:11.737742;-3.060975;-0.540449;0.139323,
2022-12-27 13:56:11.918789;-1.779999;0.210544;-0.702240,
2022-12-27 13:56:11.677393;-7.191397;-1.630419;0.939807,
2022-12-27 13:56:11.928847;-1.164937;-0.035376;-0.359224,
2022-12-27 13:56:11.687451;-7.471726;-2.529928;0.492361,
2022-12-27 13:56:11.747800;-3.490398;-0.198580;0.107878,
2022-12-27 13:56:11.757858;-4.253891;0.033562;-0.090496,
2022-12-27 13:56:11.938906;-0.628870;-0.135579;-0.055625,
2022-12-27 13:56:11.948963;-0.293058;-0.168002;0.044234,
2022-12-27 13:56:11.767916;-4.766232;0.324689;-0.498362,
2022-12-27 13:56:11.777974;-4.858638;0.552109;-0.965308,
2022-12-27 13:56:11.788032;-4.702690;0.585801;-1.411024,
2022-12-27 13:56:11.697509;-6.954725;-2.611964;-0.070905,
2022-12-27 13:56:11.959022;-0.078959;-0.062546;0.042180,
2022-12-27 13:56:11.969081;0.108061;0.071640;0.084644,
2022-12-27 13:56:11.798091;-4.313575;0.273468;-1.652339,
2022-12-27 13:56:11.808149;-3.794445;-0.080701;-1.436744,
2022-12-27 13:56:11.707567;-5.907049;-2.307932;-0.313561,
2022-12-27 13:56:11.979138;0.363805;0.123723;0.175609,
2022-12-27 13:56:11.989196;0.670749;0.141221;0.262792,
2022-12-27 13:56:11.818207;-3.258000;-0.347344;-0.911714,
2022-12-27 13:56:12.119953;4.008632;0.747298;1.198343,
2022-12-27 13:56:11.999254;1.007324;0.185287;0.311801,
2022-12-27 13:56:11.828265;-2.813851;-0.544290;-0.362535,
2022-12-27 13:56:12.009313;1.272705;0.133345;0.299229,
2022-12-27 13:56:12.019371;1.477788;0.240759;0.301787,
2022-12-27 13:56:12.029429;1.689463;0.435307;0.279659,
2022-12-27 13:56:12.039488;1.980885;0.694535;0.227884,
2022-12-27 13:56:12.049545;2.392540;0.975321;0.145099,
2022-12-27 13:56:12.059603;3.015354;1.455106;0.114749,
2022-12-27 13:56:12.069662;3.730702;2.117408;0.236047,
2022-12-27 13:56:12.079720;4.242323;2.345823;0.526066,
2022-12-27 13:56:11.838324;-2.525110;-0.686505;-0.016595,
2022-12-27 13:56:11.848382;-2.499770;-0.600283;0.132023,
2022-12-27 13:56:12.130011;3.422407;0.690507;0.818584,
2022-12-27 13:56:11.858440;-2.738460;-0.415079;0.113324,
2022-12-27 13:56:12.089778;4.372545;1.148383;0.661332,
2022-12-27 13:56:12.140069;3.042459;0.702658;0.548269,
2022-12-27 13:56:11.868498;-3.073076;-0.109692;-0.067752,
2022-12-27 13:56:12.150127;2.954681;0.746842;0.553156,
2022-12-27 13:56:12.099836;4.551355;0.858359;1.110005,
2022-12-27 13:56:12.321116;2.175180;0.673419;0.969176,
2022-12-27 13:56:11.878556;-3.251300;0.178821;-0.399665,
2022-12-27 13:56:12.160185;3.062011;0.829533;0.839432,
2022-12-27 13:56:12.109895;4.516277;0.984648;1.410162,
2022-12-27 13:56:12.522280;0.221436;-0.055982;0.523529,
2022-12-27 13:56:12.331174;2.373985;0.899514;1.047567,
2022-12-27 13:56:11.888614;-3.112570;0.391431;-0.739864,
2022-12-27 13:56:12.170243;3.034605;0.515166;1.160966,
2022-12-27 13:56:12.341233;2.486520;1.203175;1.215309,
2022-12-27 13:56:12.351291;2.491362;1.328390;1.315575,
2022-12-27 13:56:12.532338;0.294121;0.169671;0.443695,
2022-12-27 13:56:12.180302;2.970846;0.359921;1.439578,
2022-12-27 13:56:11.898672;-2.741678;0.586465;-0.925652,
2022-12-27 13:56:12.542396;0.372075;0.459450;0.418004,
2022-12-27 13:56:12.361349;2.427558;0.555958;1.105569,
2022-12-27 13:56:12.190360;2.795692;0.343619;1.531356,
2022-12-27 13:56:11.908731;-2.286152;0.526756;-0.880769,
2022-12-27 13:56:12.552455;0.381399;0.639374;0.352484,
2022-12-27 13:56:12.200419;2.400909;0.262412;1.356929,
2022-12-27 13:56:12.210476;1.949991;0.192070;1.098700,
2022-12-27 13:56:12.220534;1.634224;0.114206;0.975946,
2022-12-27 13:56:12.230593;1.486005;0.073792;1.068386,
2022-12-27 13:56:12.240651;1.512143;0.109330;1.301126,
2022-12-27 13:56:12.250709;1.627663;0.102572;1.521804,
2022-12-27 13:56:12.260767;1.757742;-0.125050;1.552754,
2022-12-27 13:56:12.270825;1.969100;-0.247760;1.465843,
2022-12-27 13:56:12.280884;2.185760;-0.181924;1.323180,
2022-12-27 13:56:12.290942;2.255703;0.052817;1.172611,
2022-12-27 13:56:12.301000;2.191097;0.321254;1.044325,
2022-12-27 13:56:12.311058;2.104551;0.504204;0.970947,
2022-12-27 13:56:12.562513;0.323654;0.558702;0.172690,
2022-12-27 13:56:12.371408;2.555513;0.231657;0.916543,
2022-12-27 13:56:12.572572;0.263736;0.450551;0.038814,
2022-12-27 13:56:12.381465;2.645076;0.456401;0.777198,
2022-12-27 13:56:12.582629;0.209284;0.385412;0.005730,
2022-12-27 13:56:12.391524;2.321241;0.603498;0.570764,
2022-12-27 13:56:12.592687;0.110543;0.309338;0.026125,
2022-12-27 13:56:12.401583;1.777252;0.739886;0.360524,
2022-12-27 13:56:12.602746;0.016732;0.186116;0.135392,
2022-12-27 13:56:12.411640;1.310851;0.854333;0.213028,
2022-12-27 13:56:12.612804;0.032138;0.000596;0.313098,
2022-12-27 13:56:12.421698;1.049532;0.810430;0.169019,
2022-12-27 13:56:12.431756;1.004587;0.777087;0.356362,
2022-12-27 13:56:12.622862;0.148182;-0.141658;0.476444,
2022-12-27 13:56:12.632920;0.332911;0.030167;0.675223,
2022-12-27 13:56:12.441815;1.020874;0.758782;0.561860,
2022-12-27 13:56:12.642978;0.479930;0.198068;0.880763,
2022-12-27 13:56:12.723445;0.289500;0.356742;0.098399,
2022-12-27 13:56:12.451873;0.924322;0.617685;0.697720,
2022-12-27 13:56:12.461931;0.760989;0.479910;0.780129,
2022-12-27 13:56:12.471989;0.626238;0.403031;0.798673,
2022-12-27 13:56:12.482047;0.452124;0.211900;0.726691,
2022-12-27 13:56:12.653037;0.498890;0.162948;0.990922,
2022-12-27 13:56:12.663096;0.419811;0.054725;0.928851,
2022-12-27 13:56:12.733503;0.206197;0.321990;0.086779,
2022-12-27 13:56:12.492106;0.286552;0.106470;0.677713,
2022-12-27 13:56:12.673153;0.317542;0.038987;0.758179,
2022-12-27 13:56:12.743560;0.055928;0.223590;0.038221,
2022-12-27 13:56:12.502165;0.185489;-0.012112;0.641863,
2022-12-27 13:56:12.683212;0.223813;0.145981;0.573256,
2022-12-27 13:56:12.512222;0.168136;-0.112980;0.603824,
2022-12-27 13:56:12.693270;0.150220;0.181421;0.381962,
2022-12-27 13:56:12.753620;-0.098890;0.098620;-0.000532,
2022-12-27 13:56:12.703329;0.178397;0.172324;0.232979,
2022-12-27 13:56:12.763678;-0.240636;0.050395;0.025622,
2022-12-27 13:56:12.713387;0.256012;0.264936;0.131164,
2022-12-27 13:56:12.773736;-0.392530;-0.017807;0.063856,
2022-12-27 13:56:12.924609;0.135475;0.259110;-0.189212,
2022-12-27 13:56:12.783794;-0.529431;-0.222420;0.156685,
2022-12-27 13:56:12.934667;0.099444;0.225382;-0.228887,
2022-12-27 13:56:12.944725;0.069566;0.169613;-0.244137,
2022-12-27 13:56:12.793852;-0.708390;-0.164882;0.312526,
2022-12-27 13:56:12.803911;-0.745677;-0.054959;0.299039,
2022-12-27 13:56:12.813969;-0.670749;0.014419;0.346640,
2022-12-27 13:56:12.824027;-0.580467;0.017189;0.296333,
2022-12-27 13:56:12.834085;-0.438927;-0.020901;0.166754,
2022-12-27 13:56:12.844143;-0.277103;0.015689;0.087147,
2022-12-27 13:56:12.854202;-0.149035;0.104747;0.009684,
2022-12-27 13:56:12.864260;-0.075156;0.102263;-0.038736,
2022-12-27 13:56:12.874318;-0.057531;0.055433;-0.038561,
2022-12-27 13:56:12.954783;0.051338;0.112356;-0.230242,
2022-12-27 13:56:12.884376;-0.017033;0.034322;-0.033683,
2022-12-27 13:56:12.964842;0.038448;0.035916;-0.198376,
2022-12-27 13:56:12.974900;0.047248;0.003321;-0.147641,
2022-12-27 13:56:12.894434;0.050340;0.048384;-0.042434,
2022-12-27 13:56:13.125773;-0.042038;0.005819;0.024709,
2022-12-27 13:56:12.904493;0.116184;0.124785;-0.090776,
2022-12-27 13:56:12.984958;0.075002;0.007670;-0.100668,
2022-12-27 13:56:12.914551;0.154657;0.196294;-0.153932,
2022-12-27 13:56:12.995016;0.089977;0.027809;-0.065499,
2022-12-27 13:56:13.135830;-0.100666;0.118148;-0.095410,
2022-12-27 13:56:13.145889;-0.024129;0.395633;-0.318129,
2022-12-27 13:56:13.005074;0.072936;0.021641;-0.053095,
2022-12-27 13:56:13.015133;0.031896;0.046390;-0.052210,
2022-12-27 13:56:13.155947;0.028115;0.497757;-0.506456,
2022-12-27 13:56:13.025191;-0.021484;0.105100;-0.057728,
2022-12-27 13:56:13.035249;-0.082865;0.147806;-0.072819,
2022-12-27 13:56:13.045307;-0.136980;0.157252;-0.072079,
2022-12-27 13:56:13.055365;-0.180623;0.091419;-0.047451,
2022-12-27 13:56:13.166006;0.046418;0.502513;-0.606811,
2022-12-27 13:56:13.065423;-0.174812;0.023515;-0.014502,
2022-12-27 13:56:13.176064;0.038292;0.473811;-0.597795,
2022-12-27 13:56:13.075482;-0.108695;0.041412;0.039040,
2022-12-27 13:56:13.186122;0.004452;0.379561;-0.494536,
2022-12-27 13:56:13.085540;-0.007828;0.041577;0.092809,
2022-12-27 13:56:13.095598;0.084395;0.007013;0.134671,
2022-12-27 13:56:13.196180;-0.056854;0.236795;-0.321879,
2022-12-27 13:56:13.105656;0.110643;-0.010697;0.129679,
2022-12-27 13:56:13.206237;-0.136468;0.053664;-0.104059,
2022-12-27 13:56:13.216297;-0.183443;-0.143837;0.116572,
2022-12-27 13:56:13.115715;0.062992;0.007750;0.089694,
2022-12-27 13:56:13.226355;-0.149387;-0.243509;0.292056,
2022-12-27 13:56:13.236413;-0.066814;-0.268541;0.372172,
2022-12-27 13:56:13.246471;0.029475;-0.304143;0.383119,
2022-12-27 13:56:13.256529;0.100965;-0.324979;0.345394,
2022-12-27 13:56:13.266587;0.139046;-0.274671;0.275866,
2022-12-27 13:56:13.276646;0.132774;-0.183176;0.205067,
2022-12-27 13:56:13.286704;0.122412;-0.105870;0.143920,
2022-12-27 13:56:13.296762;0.128388;-0.094670;0.121558,
2022-12-27 13:56:13.306820;0.161121;-0.077007;0.133036,
2022-12-27 13:56:13.316879;0.192953;-0.064689;0.173859,
2022-12-27 13:56:13.326937;0.194829;-0.088468;0.215210,
2022-12-27 13:56:13.336995;0.175214;-0.115611;0.240995,
2022-12-27 13:56:13.347053;0.148675;-0.098594;0.248729,
2022-12-27 13:56:13.357112;0.107934;-0.068967;0.225003,
2022-12-27 13:56:13.367170;0.069248;-0.030185;0.174710,
2022-12-27 13:56:13.377228;0.093252;0.037788;0.133207,
2022-12-27 13:56:13.387286;0.102588;0.087195;0.043626,
2022-12-27 13:56:13.397344;0.073422;0.107394;-0.009855,
2022-12-27 13:56:13.407403;0.055746;0.106211;-0.013267,
2022-12-27 13:56:13.417461;0.042945;0.084645;0.021446,
2022-12-27 13:56:13.427519;0.040100;0.048460;0.071593,
2022-12-27 13:56:13.437577;0.027990;0.032103;0.089044,
2022-12-27 13:56:13.447635;0.001613;0.049544;0.092414,
2022-12-27 13:56:13.457694;-0.056392;0.030839;0.059900,
2022-12-27 13:56:13.467752;-0.103504;0.016059;-0.001347,
2022-12-27 13:56:13.477810;-0.107089;0.055867;-0.032715,
2022-12-27 13:56:13.487868;-0.100397;0.054978;-0.053203,
2022-12-27 13:56:13.497926;-0.057977;0.031294;-0.071814,
2022-12-27 13:56:13.507984;0.034591;0.039406;-0.079138,
2022-12-27 13:56:13.518043;0.145549;0.049926;-0.087120,
