ts;x;y;z
2022-12-27 13:56:06.658378;-3.046350;0.557277;0.146156,
2022-12-27 13:56:06.668436;-3.483541;0.694577;0.183207,
2022-12-27 13:56:06.678494;-3.562884;0.705754;0.308766,
2022-12-27 13:56:06.688552;-3.371182;0.762482;0.459244,
2022-12-27 13:56:06.879656;-1.564472;4.724611;0.620926,
2022-12-27 13:56:06.698610;-2.621966;0.780464;0.545900,
2022-12-27 13:56:06.889715;-1.204083;4.643853;1.036329,
2022-12-27 13:56:06.708669;-1.408958;0.703926;0.500694,
2022-12-27 13:56:06.718727;-0.236841;0.582563;0.394578,
2022-12-27 13:56:06.899773;-0.704236;4.642273;0.669077,
2022-12-27 13:56:06.728785;0.671672;0.531929;0.226126,
2022-12-27 13:56:06.909831;0.188578;4.955639;0.003994,
2022-12-27 13:56:06.919888;1.185648;5.175546;-0.321262,
2022-12-27 13:56:06.738842;1.234193;0.643056;0.138092,
2022-12-27 13:56:06.929947;1.983086;5.004504;-0.218770,
2022-12-27 13:56:06.748901;1.288400;0.775914;0.291534,
2022-12-27 13:56:06.940005;2.614824;4.708883;0.112711,
2022-12-27 13:56:06.950063;3.102311;4.439436;0.637926,
2022-12-27 13:56:06.758959;0.899248;0.994291;0.277129,
2022-12-27 13:56:06.769017;0.034163;1.543463;-0.032972,
2022-12-27 13:56:06.779075;-1.043781;2.155933;-0.246917,
2022-12-27 13:56:06.960121;2.834763;4.029406;1.134369,
2022-12-27 13:56:06.789133;-2.112138;2.495399;-0.315781,
2022-12-27 13:56:06.970180;2.120377;3.733687;1.473332,
2022-12-27 13:56:06.980238;1.606458;3.683593;1.608623,
2022-12-27 13:56:06.990296;1.120376;3.355873;1.467207,
2022-12-27 13:56:06.799192;-3.072913;2.571147;-0.387033,
2022-12-27 13:56:06.809250;-3.801465;2.517661;-0.761932,
2022-12-27 13:56:06.819308;-4.017264;2.565668;-1.515796,
2022-12-27 13:56:06.829366;-3.967961;2.989618;-2.101968,
2022-12-27 13:56:07.000354;0.840907;3.056651;1.021701,
2022-12-27 13:56:06.839424;-3.916938;3.428834;-2.169580,
2022-12-27 13:56:07.010412;0.799225;3.005432;0.458882,
2022-12-27 13:56:07.020470;1.091671;2.891037;0.083476,
2022-12-27 13:56:06.849482;-3.579243;3.859143;-1.712601,
2022-12-27 13:56:07.030528;1.514651;2.762436;0.021424,
2022-12-27 13:56:07.040586;1.772016;2.502410;0.291666,
2022-12-27 13:56:07.050644;2.000760;2.243718;0.684254,
2022-12-27 13:56:07.080819;2.511094;1.617295;1.091220,
2022-12-27 13:56:06.859540;-3.205734;4.222468;-1.004613,
2022-12-27 13:56:07.060703;2.091804;2.046692;0.985610,
2022-12-27 13:56:07.090877;2.829616;1.341494;1.030054,
2022-12-27 13:56:06.869598;-2.448831;4.519654;-0.235672,
2022-12-27 13:56:07.070761;2.124385;1.838947;1.094985,
2022-12-27 13:56:07.100935;2.844349;0.943614;0.857300,
2022-12-27 13:56:07.110993;2.656730;0.535964;0.388245,
2022-12-27 13:56:07.121051;2.369502;0.285567;-0.242589,
2022-12-27 13:56:07.131109;2.047586;0.077089;-0.567696,
2022-12-27 13:56:07.141168;1.947540;-0.097342;-0.614912,
2022-12-27 13:56:07.151226;1.709787;-0.357419;-0.545856,
2022-12-27 13:56:07.281981;-1.023395;-2.119461;2.886117,
2022-12-27 13:56:07.292039;-0.952826;-2.180248;2.522325,
2022-12-27 13:56:07.161284;1.490400;-0.640292;-0.499512,
2022-12-27 13:56:07.302097;-0.673977;-1.981509;2.126775,
2022-12-27 13:56:07.171342;1.382376;-0.750602;-0.501546,
2022-12-27 13:56:07.312155;-0.237125;-1.653255;1.970948,
2022-12-27 13:56:07.181400;1.092084;-0.843395;-0.306145,
2022-12-27 13:56:07.322214;-0.073352;-1.313348;1.920466,
2022-12-27 13:56:07.191458;0.872632;-1.016748;0.128609,
2022-12-27 13:56:07.332272;0.109669;-0.965214;1.724954,
2022-12-27 13:56:07.201516;0.797032;-1.141033;0.804132,
2022-12-27 13:56:07.342330;0.393621;-0.410298;1.664307,
2022-12-27 13:56:07.211574;0.572043;-1.270717;1.595936,
2022-12-27 13:56:07.221633;0.359993;-1.462981;2.124735,
2022-12-27 13:56:07.231691;0.091059;-1.582819;2.342235,
2022-12-27 13:56:07.241749;-0.147670;-1.665272;2.394471,
2022-12-27 13:56:07.352388;0.532706;0.227190;1.810642,
2022-12-27 13:56:07.362446;0.630296;0.756958;2.197374,
2022-12-27 13:56:07.251807;-0.330639;-1.730019;2.538249,
2022-12-27 13:56:07.261865;-0.638877;-1.815608;2.742350,
2022-12-27 13:56:07.372504;0.531871;1.257613;2.750294,
2022-12-27 13:56:07.382562;0.310051;1.665545;3.245094,
2022-12-27 13:56:07.483144;-2.192430;0.543119;0.130407,
2022-12-27 13:56:07.271923;-0.940813;-1.967196;2.933711,
2022-12-27 13:56:07.392621;0.151409;1.854803;3.626622,
2022-12-27 13:56:07.493202;-2.158107;0.239952;-0.808352,
2022-12-27 13:56:07.402679;-0.083520;1.841665;3.522560,
2022-12-27 13:56:07.503260;-1.709452;-0.006761;-1.976049,
2022-12-27 13:56:07.513318;-1.197741;-0.231963;-2.966157,
2022-12-27 13:56:07.523376;-0.791064;-0.342641;-3.544314,
2022-12-27 13:56:07.533434;-0.461013;-0.113637;-3.553425,
2022-12-27 13:56:07.543492;-0.369640;0.193016;-3.083375,
2022-12-27 13:56:07.412737;-0.431075;1.320195;2.478542,
2022-12-27 13:56:07.422795;-0.436797;0.999025;0.852953,
2022-12-27 13:56:07.553551;-0.632886;0.464354;-2.358504,
2022-12-27 13:56:07.432853;-0.230263;1.141190;-0.500040,
2022-12-27 13:56:07.442911;-0.280542;1.389481;-0.950255,
2022-12-27 13:56:07.563609;-1.061011;0.584697;-1.680954,
2022-12-27 13:56:07.452969;-0.581211;1.529874;-0.572513,
2022-12-27 13:56:07.573667;-1.420819;0.500205;-1.452902,
2022-12-27 13:56:07.463027;-1.125871;1.229911;0.024729,
2022-12-27 13:56:07.473086;-1.757686;0.840772;0.382963,
2022-12-27 13:56:07.583725;-1.368854;0.445416;-1.722951,
2022-12-27 13:56:07.593783;-1.025759;0.429906;-2.348120,
2022-12-27 13:56:07.603841;-0.469433;0.225025;-3.030794,
2022-12-27 13:56:07.613899;0.371377;-0.055366;-3.517477,
2022-12-27 13:56:07.623957;1.143590;-0.282034;-3.814852,
2022-12-27 13:56:07.634016;1.584639;-0.400956;-4.111817,
2022-12-27 13:56:07.644074;1.788968;-0.524663;-4.315988,
2022-12-27 13:56:07.654133;1.830508;-0.727635;-4.477168,
2022-12-27 13:56:07.664190;1.706080;-1.050713;-4.785298,
2022-12-27 13:56:07.674248;1.470780;-1.319397;-5.247632,
2022-12-27 13:56:07.684306;1.265927;-1.427898;-5.690187,
2022-12-27 13:56:07.694364;1.111527;-1.439784;-5.984733,
2022-12-27 13:56:07.704423;1.130863;-1.330963;-6.131280,
2022-12-27 13:56:07.714481;1.093624;-1.186672;-5.945217,
2022-12-27 13:56:07.724540;0.927377;-1.150564;-5.548866,
2022-12-27 13:56:07.734597;0.913383;-0.992661;-5.147981,
2022-12-27 13:56:07.744655;0.883764;-0.906827;-4.830352,
2022-12-27 13:56:07.754713;0.770120;-0.778067;-4.787752,
2022-12-27 13:56:07.764772;0.583758;-0.627744;-4.864395,
2022-12-27 13:56:07.774829;0.320091;-0.570226;-4.932221,
2022-12-27 13:56:07.784888;-0.059478;-0.727734;-4.900555,
2022-12-27 13:56:07.794947;-0.223151;-1.074190;-4.978485,
2022-12-27 13:56:07.805004;-0.194902;-1.313881;-5.479921,
2022-12-27 13:56:07.815062;0.131487;-0.766239;-6.196073,
2022-12-27 13:56:07.825120;0.368033;0.110923;-6.429443,
2022-12-27 13:56:07.835179;0.184397;0.462622;-5.531418,
2022-12-27 13:56:07.845236;0.258293;0.754025;-3.742393,
2022-12-27 13:56:07.855294;0.546112;1.007130;-2.179010,
2022-12-27 13:56:07.865354;0.750409;1.228684;-1.252478,
2022-12-27 13:56:07.875411;0.841176;1.276957;-0.862251,
2022-12-27 13:56:07.885469;0.915695;0.887322;-0.868095,
2022-12-27 13:56:07.895527;1.167455;0.521026;-1.188071,
2022-12-27 13:56:07.905585;1.301032;0.304138;-1.550675,
2022-12-27 13:56:07.915643;1.222213;-0.032464;-1.777697,
2022-12-27 13:56:07.925701;0.862485;-0.357339;-1.747102,
2022-12-27 13:56:07.935760;0.443855;-0.552024;-1.743510,
2022-12-27 13:56:07.945818;0.249510;-0.610708;-1.814950,
2022-12-27 13:56:07.955876;0.367765;-0.530274;-1.761023,
2022-12-27 13:56:07.965934;0.762206;-0.369852;-1.578956,
2022-12-27 13:56:07.975992;1.040488;-0.355791;-1.212608,
2022-12-27 13:56:07.986050;1.187038;-0.447253;-0.760860,
2022-12-27 13:56:07.996108;1.108193;-0.401654;-0.371459,
2022-12-27 13:56:08.006166;0.813104;-0.404548;0.026713,
2022-12-27 13:56:08.016225;0.473383;-0.413360;0.448530,
2022-12-27 13:56:08.026283;0.105301;-0.691169;0.867096,
2022-12-27 13:56:08.086632;-0.962401;-0.128076;0.292962,
2022-12-27 13:56:08.036341;-0.155452;-1.098049;0.908232,
2022-12-27 13:56:08.046399;-0.279990;-1.206437;0.535730,
2022-12-27 13:56:08.096690;-1.224866;0.282598;1.159695,
2022-12-27 13:56:08.056457;-0.418075;-1.151663;-0.067755,
2022-12-27 13:56:08.106748;-1.706652;0.507139;1.800448,
2022-12-27 13:56:08.066515;-0.595501;-0.971432;-0.425882,
2022-12-27 13:56:08.076573;-0.789298;-0.657026;-0.329119,
2022-12-27 13:56:08.116806;-2.299766;0.747276;2.046686,
2022-12-27 13:56:08.126864;-2.625779;1.033095;2.058490,
2022-12-27 13:56:08.136922;-2.708600;1.170483;1.784219,
2022-12-27 13:56:08.146980;-2.599376;1.139322;0.973484,
2022-12-27 13:56:08.157038;-2.520733;1.225448;-0.006732,
2022-12-27 13:56:08.167097;-2.601919;1.483303;-0.205532,
2022-12-27 13:56:08.177155;-2.690356;1.858455;0.526629,
2022-12-27 13:56:08.187213;-2.510897;2.155944;1.847078,
2022-12-27 13:56:08.197271;-2.333029;2.224852;3.077926,
2022-12-27 13:56:08.207329;-2.293222;2.380253;3.852254,
2022-12-27 13:56:08.217387;-1.720146;2.725691;4.143722,
2022-12-27 13:56:08.227445;-0.961905;3.129597;4.170972,
2022-12-27 13:56:08.237504;-0.632237;3.187796;4.255492,
2022-12-27 13:56:08.247562;-0.417060;3.213037;4.376846,
2022-12-27 13:56:08.257620;-0.455356;3.262089;4.652735,
2022-12-27 13:56:08.267678;-0.660552;3.271380;5.168944,
2022-12-27 13:56:08.277736;-1.048667;2.991327;5.471737,
2022-12-27 13:56:08.287794;-1.502193;2.540780;5.054315,
2022-12-27 13:56:08.297852;-1.755190;2.231126;4.222329,
2022-12-27 13:56:08.307910;-1.902948;1.819487;3.609106,
2022-12-27 13:56:08.317969;-1.871152;1.312695;3.466658,
2022-12-27 13:56:08.328027;-1.864733;0.839340;3.497841,
2022-12-27 13:56:08.338085;-1.971258;0.370911;3.342364,
2022-12-27 13:56:08.348143;-2.125892;-0.071184;2.905370,
2022-12-27 13:56:08.358201;-2.202543;-0.346190;2.499630,
2022-12-27 13:56:08.368259;-2.061049;-0.448542;2.388607,
2022-12-27 13:56:08.378317;-1.943093;-0.555807;2.611065,
2022-12-27 13:56:08.388377;-1.936772;-0.735686;2.861403,
2022-12-27 13:56:08.398434;-1.936620;-0.861965;2.804751,
2022-12-27 13:56:08.408492;-1.787993;-0.828108;2.532637,
2022-12-27 13:56:08.418550;-1.367345;-0.665877;2.574882,
2022-12-27 13:56:08.428608;-0.896786;-0.605217;2.895507,
2022-12-27 13:56:08.438666;-0.590085;-0.599424;3.024782,
2022-12-27 13:56:08.448724;-0.454930;-0.483844;2.753973,
2022-12-27 13:56:08.458783;-0.371680;-0.273312;2.418462,
2022-12-27 13:56:08.468841;-0.288212;-0.079713;2.371843,
2022-12-27 13:56:08.478899;-0.166078;0.125341;2.581115,
2022-12-27 13:56:08.488957;-0.122879;0.219774;2.815358,
2022-12-27 13:56:08.499015;-0.513894;-0.047689;2.560341,
2022-12-27 13:56:08.509073;-1.388391;-0.419559;1.663886,
2022-12-27 13:56:08.519131;-1.895322;-0.464126;0.393458,
2022-12-27 13:56:08.690120;0.474662;1.424495;-1.327000,
2022-12-27 13:56:08.529190;-1.948643;-0.344743;-0.722315,
2022-12-27 13:56:08.700178;0.341994;1.456253;-1.213801,
2022-12-27 13:56:08.539248;-1.918891;-0.359082;-1.296486,
2022-12-27 13:56:08.710236;0.114628;1.162380;-1.399352,
2022-12-27 13:56:08.549306;-1.693326;-0.251663;-1.248981,
2022-12-27 13:56:08.720294;-0.171059;0.832116;-2.097048,
2022-12-27 13:56:08.559364;-1.172290;-0.026352;-0.861013,
2022-12-27 13:56:08.730352;-0.342422;0.555188;-3.153323,
2022-12-27 13:56:08.740410;-0.444226;0.285288;-4.003472,
2022-12-27 13:56:08.750469;-0.294933;0.214483;-4.459558,
2022-12-27 13:56:08.569422;-0.454994;0.038896;-0.361590,
2022-12-27 13:56:08.579480;0.024547;0.142444;-0.093006,
2022-12-27 13:56:08.760527;0.061034;0.503376;-4.376198,
2022-12-27 13:56:08.770585;0.415257;0.790736;-3.717627,
2022-12-27 13:56:08.589538;0.277143;0.442339;-0.115136,
2022-12-27 13:56:08.780643;0.636084;0.865501;-2.487377,
2022-12-27 13:56:08.599596;0.396603;0.749940;-0.122838,
2022-12-27 13:56:08.790701;0.758528;0.873582;-1.500076,
2022-12-27 13:56:08.609655;0.035100;0.647722;-0.256439,
2022-12-27 13:56:08.619713;-0.554381;0.149496;-0.958697,
2022-12-27 13:56:08.629771;-0.697838;0.183121;-2.026196,
2022-12-27 13:56:08.800759;0.870158;0.876094;-1.164950,
2022-12-27 13:56:08.810817;0.839928;0.846293;-1.236028,
2022-12-27 13:56:08.639829;-0.596579;0.337781;-2.852020,
2022-12-27 13:56:08.649887;-0.256088;0.622911;-3.053563,
2022-12-27 13:56:08.659945;0.336936;0.887924;-2.603921,
2022-12-27 13:56:08.670003;0.595051;1.012212;-1.979285,
2022-12-27 13:56:08.680062;0.558427;1.227208;-1.571328,
2022-12-27 13:56:08.820876;0.671343;0.457899;-1.466681,
2022-12-27 13:56:08.830934;0.470597;-0.132422;-1.905370,
2022-12-27 13:56:08.840992;0.289599;-0.633780;-2.485517,
2022-12-27 13:56:08.851050;0.281239;-0.988799;-2.905342,
2022-12-27 13:56:08.891283;0.934932;-2.076327;0.139363,
2022-12-27 13:56:08.901341;1.017832;-2.586334;0.733624,
2022-12-27 13:56:08.861108;0.488640;-1.193645;-2.815801,
2022-12-27 13:56:08.871166;0.734048;-1.390935;-2.173421,
2022-12-27 13:56:08.911399;0.998430;-3.264160;0.769199,
2022-12-27 13:56:08.881224;0.820625;-1.715166;-0.964445,
2022-12-27 13:56:09.092446;1.654717;-2.906443;0.141529,
2022-12-27 13:56:08.921457;0.868033;-3.993402;0.472580,
2022-12-27 13:56:08.931515;0.456075;-4.664758;0.205362,
2022-12-27 13:56:08.941573;-0.084519;-5.157019;0.138272,
2022-12-27 13:56:08.951631;-0.470986;-5.594152;0.300241,
2022-12-27 13:56:09.102504;0.861627;-2.821599;-0.872258,
2022-12-27 13:56:08.961690;-0.820310;-6.071824;0.529263,
2022-12-27 13:56:09.112562;0.212814;-2.432780;-2.110974,
2022-12-27 13:56:09.122620;0.257984;-1.732664;-2.829924,
2022-12-27 13:56:08.971748;-1.148291;-6.483925;0.655635,
2022-12-27 13:56:08.981806;-1.333686;-6.690837;0.450262,
2022-12-27 13:56:09.132678;0.598099;-1.144527;-2.437350,
2022-12-27 13:56:08.991864;-1.499540;-6.857817;-0.007138,
2022-12-27 13:56:09.001922;-1.728487;-6.901973;-0.592598,
2022-12-27 13:56:09.011980;-1.713967;-6.644145;-1.100084,
2022-12-27 13:56:09.022038;-1.218030;-6.128533;-1.172454,
2022-12-27 13:56:09.142736;0.607533;-0.770085;-1.240382,
2022-12-27 13:56:09.032097;-0.494314;-5.645335;-0.667664,
2022-12-27 13:56:09.042155;-0.113750;-5.265821;-0.087305,
2022-12-27 13:56:09.052213;0.040109;-4.704496;0.119640,
2022-12-27 13:56:09.062271;0.425753;-4.070782;0.048319,
2022-12-27 13:56:09.072329;1.088040;-3.454188;0.108141,
2022-12-27 13:56:09.082387;1.689276;-3.056341;0.356722,
2022-12-27 13:56:09.152794;0.381474;-0.394553;-0.125915,
2022-12-27 13:56:09.162853;0.170324;0.162988;0.363987,
2022-12-27 13:56:09.172911;0.011970;0.810720;0.414136,
2022-12-27 13:56:09.293608;-1.899602;3.344444;-1.836395,
2022-12-27 13:56:09.182969;-0.149217;1.266167;0.342630,
2022-12-27 13:56:09.303667;-1.632608;3.666240;-1.778834,
2022-12-27 13:56:09.193027;-0.793525;0.935046;-0.292065,
2022-12-27 13:56:09.313725;-1.462927;3.968468;-1.755544,
2022-12-27 13:56:09.203085;-1.628778;0.588636;-1.669431,
2022-12-27 13:56:09.323783;-1.339264;4.226000;-1.804943,
2022-12-27 13:56:09.213143;-1.901701;0.819821;-3.154291,
2022-12-27 13:56:09.333841;-1.113890;4.584773;-1.883177,
2022-12-27 13:56:09.223201;-1.832460;1.234583;-3.876651,
2022-12-27 13:56:09.343899;-1.086235;4.860578;-2.068452,
2022-12-27 13:56:09.233260;-1.602915;1.481548;-3.811852,
2022-12-27 13:56:09.353957;-1.160865;5.006460;-1.994667,
2022-12-27 13:56:09.364016;-1.152506;5.183037;-1.858925,
2022-12-27 13:56:09.374074;-1.056323;5.450243;-1.767746,
2022-12-27 13:56:09.243318;-1.632626;1.670496;-3.325660,
2022-12-27 13:56:09.384132;-1.008140;5.774806;-1.646805,
2022-12-27 13:56:09.253376;-1.923141;1.843639;-2.785024,
2022-12-27 13:56:09.394190;-1.155843;5.936719;-1.507466,
2022-12-27 13:56:09.263434;-2.104159;2.211702;-2.429439,
2022-12-27 13:56:09.404248;-1.327113;6.028739;-1.458209,
2022-12-27 13:56:09.273492;-2.214427;2.591498;-2.160593,
2022-12-27 13:56:09.414306;-1.366530;6.197580;-1.516986,
2022-12-27 13:56:09.283550;-2.152149;2.966209;-1.937948,
2022-12-27 13:56:09.424364;-1.118394;6.395588;-1.486551,
2022-12-27 13:56:09.434423;-0.603084;6.525128;-1.255022,
2022-12-27 13:56:09.444481;-0.230364;6.505774;-0.877464,
2022-12-27 13:56:09.454539;0.009737;6.488599;-0.447052,
2022-12-27 13:56:09.464597;-0.065601;6.480195;-0.126434,
2022-12-27 13:56:09.474655;-0.118946;6.366391;0.102660,
2022-12-27 13:56:09.484713;-0.249646;6.115917;0.145795,
2022-12-27 13:56:09.494771;-0.350370;5.762113;0.077902,
2022-12-27 13:56:09.504830;-0.192422;5.466028;-0.287477,
2022-12-27 13:56:09.514888;0.113202;5.102321;-0.798803,
2022-12-27 13:56:09.524946;0.257290;4.378409;-1.527454,
2022-12-27 13:56:09.535004;0.294765;3.692902;-2.331271,
2022-12-27 13:56:09.545062;0.336675;3.233493;-2.774646,
2022-12-27 13:56:09.555120;0.209745;2.620378;-2.711511,
2022-12-27 13:56:09.565179;-0.050601;2.148742;-2.150769,
2022-12-27 13:56:09.575237;-0.080692;1.960435;-1.390735,
2022-12-27 13:56:09.585295;0.105741;1.889067;-0.599876,
2022-12-27 13:56:09.595353;-0.210730;1.668906;-0.124686,
2022-12-27 13:56:09.605411;-0.682526;1.618518;-0.191861,
2022-12-27 13:56:09.615469;-0.897947;1.489318;-0.570691,
2022-12-27 13:56:09.625527;-1.094023;0.951149;-1.015925,
2022-12-27 13:56:09.635586;-1.134121;0.367149;-1.413825,
2022-12-27 13:56:09.645644;-1.000098;-0.123732;-1.612512,
2022-12-27 13:56:09.655702;-0.929757;-0.622689;-1.426064,
2022-12-27 13:56:09.665760;-0.766178;-0.838527;-1.097430,
2022-12-27 13:56:09.675818;-0.783456;-0.996004;-0.715593,
2022-12-27 13:56:09.685877;-0.715577;-1.064268;-0.436583,
2022-12-27 13:56:09.695935;-0.522824;-1.262720;-0.309696,
2022-12-27 13:56:09.705993;-0.370998;-1.579956;-0.432140,
2022-12-27 13:56:09.716052;-0.070650;-1.959936;-0.411664,
2022-12-27 13:56:09.726109;-0.069390;-2.508940;-0.172553,
2022-12-27 13:56:09.736167;-0.428903;-2.937926;0.025230,
2022-12-27 13:56:09.746225;-0.684260;-3.053299;0.063140,
2022-12-27 13:56:09.756284;-0.950890;-3.072266;0.324533,
2022-12-27 13:56:09.766342;-1.152745;-3.151196;0.689130,
2022-12-27 13:56:09.776400;-1.336406;-3.236059;0.915568,
2022-12-27 13:56:09.786458;-1.415061;-3.307037;0.852328,
2022-12-27 13:56:09.796516;-1.569523;-3.402308;0.769859,
2022-12-27 13:56:09.806574;-1.375628;-3.610227;0.918986,
2022-12-27 13:56:09.816632;-1.051761;-3.786813;1.199482,
2022-12-27 13:56:09.826691;-1.117341;-4.045119;1.341516,
2022-12-27 13:56:09.836749;-1.425611;-4.262604;1.308207,
2022-12-27 13:56:09.846807;-1.638287;-4.315315;0.999250,
2022-12-27 13:56:09.856865;-1.698860;-4.374487;0.543210,
2022-12-27 13:56:09.866923;-1.584366;-4.484772;0.242649,
2022-12-27 13:56:09.876981;-1.271685;-4.405660;0.109989,
2022-12-27 13:56:09.897098;-0.627482;-3.993852;0.510471,
2022-12-27 13:56:09.887040;-0.941574;-4.214108;0.224319,
2022-12-27 13:56:09.907156;-0.567326;-3.636257;0.687054,
2022-12-27 13:56:09.917214;-0.669017;-3.265353;0.709496,
2022-12-27 13:56:09.927272;-0.991446;-3.036058;0.596361,
2022-12-27 13:56:09.937330;-1.043498;-2.709769;0.405194,
2022-12-27 13:56:09.947388;-0.771911;-2.280178;0.296132,
2022-12-27 13:56:09.957447;-0.526593;-2.034396;0.403303,
2022-12-27 13:56:09.967505;-0.514178;-1.683364;0.510768,
2022-12-27 13:56:09.977563;-0.504860;-1.201479;0.550280,
2022-12-27 13:56:09.987621;-0.429037;-0.794671;0.630534,
2022-12-27 13:56:09.997679;-0.282139;-0.421652;0.656687,
2022-12-27 13:56:10.007737;-0.216545;-0.057992;0.575977,
2022-12-27 13:56:10.017797;-0.250697;0.156998;0.439504,
2022-12-27 13:56:10.027854;-0.277102;0.336653;0.141574,
2022-12-27 13:56:10.037912;-0.304306;0.477415;-0.355499,
2022-12-27 13:56:10.047970;-0.376203;0.586377;-0.758247,
2022-12-27 13:56:10.058028;-0.285647;0.704414;-0.750498,
2022-12-27 13:56:10.068086;-0.040056;0.750478;-0.372876,
2022-12-27 13:56:10.078145;0.156034;0.830199;0.035341,
2022-12-27 13:56:10.088203;0.263294;0.877466;0.203145,
2022-12-27 13:56:10.098261;0.449100;0.884181;0.186552,
2022-12-27 13:56:10.108319;0.581164;0.807063;0.035825,
2022-12-27 13:56:10.118377;0.675611;0.761367;-0.185651,
2022-12-27 13:56:10.128436;0.634283;0.642523;-0.370936,
2022-12-27 13:56:10.138493;0.488229;0.418282;-0.428396,
2022-12-27 13:56:10.148552;0.476984;0.309320;-0.448663,
2022-12-27 13:56:10.158610;0.587202;0.184501;-0.348001,
2022-12-27 13:56:10.168668;0.542151;0.129027;-0.218796,
2022-12-27 13:56:10.178726;0.131612;0.021443;-0.236326,
2022-12-27 13:56:10.188784;-0.348357;-0.097025;-0.295569,
2022-12-27 13:56:10.198842;-0.599264;-0.080836;-0.272747,
2022-12-27 13:56:10.208901;-0.737906;-0.122905;-0.052745,
2022-12-27 13:56:10.218959;-0.734620;-0.255609;0.311967,
2022-12-27 13:56:10.229017;-0.573325;-0.417284;0.584677,
2022-12-27 13:56:10.239075;-0.331142;-0.595058;0.610207,
2022-12-27 13:56:10.249133;-0.230398;-0.857739;0.440279,
2022-12-27 13:56:10.259191;-0.256558;-1.165659;0.192013,
2022-12-27 13:56:10.269250;-0.273269;-1.387086;0.105327,
2022-12-27 13:56:10.279308;-0.289956;-1.594618;0.214393,
2022-12-27 13:56:10.289366;-0.483078;-1.810468;0.377851,
2022-12-27 13:56:10.299424;-0.827476;-1.983734;0.305275,
2022-12-27 13:56:10.309482;-1.054572;-2.141050;0.226606,
2022-12-27 13:56:10.319540;-0.984848;-2.264185;0.335429,
2022-12-27 13:56:10.329600;-0.938042;-2.418901;0.437644,
2022-12-27 13:56:10.339657;-0.921295;-2.537682;0.374488,
2022-12-27 13:56:10.349715;-0.950169;-2.542083;0.177282,
2022-12-27 13:56:10.359773;-1.026758;-2.470851;-0.113742,
2022-12-27 13:56:10.369831;-1.161301;-2.388814;-0.460830,
2022-12-27 13:56:10.379889;-1.174324;-2.206325;-0.609172,
2022-12-27 13:56:10.389948;-0.677402;-1.892652;-0.313436,
2022-12-27 13:56:10.400006;-0.239478;-1.684315;0.148531,
2022-12-27 13:56:10.410064;-0.148452;-1.361166;0.529848,
2022-12-27 13:56:10.420122;0.291624;-0.988595;0.804198,
2022-12-27 13:56:10.430180;0.605893;-0.704480;0.931482,
2022-12-27 13:56:10.440238;0.772028;-0.317902;0.887188,
2022-12-27 13:56:10.450297;0.750171;-0.006826;0.551023,
2022-12-27 13:56:10.460355;0.280549;0.117966;0.117029,
2022-12-27 13:56:10.470413;-0.459943;-0.092661;-0.561259,
2022-12-27 13:56:10.480471;-0.783796;-0.057911;-1.366864,
2022-12-27 13:56:10.490529;-0.670804;0.231460;-1.929075,
2022-12-27 13:56:10.500587;-0.554037;0.266060;-1.916771,
2022-12-27 13:56:10.510646;-0.464595;0.237761;-1.550907,
2022-12-27 13:56:10.701751;1.094645;1.816096;-0.083229,
2022-12-27 13:56:10.711808;0.909849;1.610142;-0.004762,
2022-12-27 13:56:10.520704;-0.405794;0.536363;-1.091723,
2022-12-27 13:56:10.530762;-0.294978;0.964192;-0.660635,
2022-12-27 13:56:10.721867;0.573706;1.403940;0.041201,
2022-12-27 13:56:10.731925;0.284766;1.264449;-0.022740,
2022-12-27 13:56:10.540821;-0.262588;1.244633;-0.280540,
2022-12-27 13:56:10.741982;0.170416;1.195673;-0.101285,
2022-12-27 13:56:10.752042;0.305429;1.099084;-0.050383,
2022-12-27 13:56:10.550878;-0.439122;1.108742;-0.114113,
2022-12-27 13:56:10.762100;0.481279;0.899977;0.135594,
2022-12-27 13:56:10.560936;-0.607991;1.072049;-0.207525,
2022-12-27 13:56:10.772157;0.464678;0.710336;0.349308,
2022-12-27 13:56:10.902914;-0.574084;-0.477795;-1.998869,
2022-12-27 13:56:10.782216;0.364590;0.424340;0.352627,
2022-12-27 13:56:10.570996;-0.472194;1.125841;-0.717329,
2022-12-27 13:56:10.792273;-0.009129;0.049009;0.023213,
2022-12-27 13:56:10.581053;-0.187528;1.199440;-1.368555,
2022-12-27 13:56:10.912971;-0.357013;-0.298256;-2.221297,
2022-12-27 13:56:10.802331;-0.129404;-0.118565;-0.491738,
2022-12-27 13:56:10.923029;-0.210674;-0.206944;-2.420351,
2022-12-27 13:56:10.591111;0.002915;1.350494;-1.698620,
2022-12-27 13:56:10.933089;-0.371159;-0.454178;-2.731689,
2022-12-27 13:56:10.812391;-0.201664;-0.377650;-1.067763,
2022-12-27 13:56:10.601169;0.268952;1.524022;-1.588692,
2022-12-27 13:56:10.611228;0.331135;1.572958;-1.128969,
2022-12-27 13:56:10.621285;0.216373;1.685960;-0.516882,
2022-12-27 13:56:10.631344;0.003031;1.856083;-0.037529,
2022-12-27 13:56:10.641402;-0.106144;2.086792;0.251164,
2022-12-27 13:56:10.651460;0.300163;2.319679;0.440617,
2022-12-27 13:56:10.822448;-0.307077;-0.686163;-1.536191,
2022-12-27 13:56:10.943146;-0.473493;-0.654075;-3.116547,
